time,step-size,{uavCont}.controller.pitchOut,{uavCont}.controller.rollOut,{uavCont}.controller.throttleOut,{uavCont}.controller.yawOut,{uav}.uav.batteryCharge,{uav}.uav.currentYaw,{uav}.uav.posX,{uav}.uav.posY,{uav}.uav.posZ,{uav}.uav.velX,{uav}.uav.velY,{uav}.uav.velZ
3.9,0.1,0,0,0.51,0,6432.679408,0,217.4317,200,-432.89674,-3.65,0,2.6334
4,0.1,0,0,0.51,0,6431.367422,0,217.0667,200,-432.6334,-3.65,0,2.6334
4.1,0.1,0,0,0.51,0,6430.170684,0,216.7017,200,-432.37006,-3.65,0,2.6334
4.2,0.1,0,0,0.51,0,6428.971067,0,216.3367,200,-432.10672,-3.65,0,2.6334
4.3,0.1,0,0,0.37,0,6427.70476,0,215.9717,200,-431.84338,-3.65,0,2.6334
4.4,0.1,0,0,0.37,0,6426.765712,0,215.6067,200,-431.58004,-3.65,0,2.6334
4.5,0.1,0,0,0.37,0,6425.817804,0,215.2417,200,-431.3167,-3.65,0,2.6334
4.6,0.1,0,0,0.37,0,6424.869798,0,214.8767,200,-431.05336,-3.65,0,2.6334
4.7,0.1,0,0,0.37,0,6423.83088,0,214.5117,200,-430.79002,-3.65,0,2.6334
4.8,0.1,0,0,0.37,0,6422.715356,0,214.1467,200,-430.52668,-3.65,0,2.6334
4.9,0.1,0,0,0.37,0,6421.569166,0,213.7817,200,-430.26334,-3.65,0,2.6334
5,0.1,0,0,0.37,0,6420.409997,0,213.4167,200,-430,-3.65,0,2.6334
5.1,0.1,0,0,0.37,0,6419.24516,0,213.0517,200,-429.73666,-3.65,0,2.6334
5.2,0.1,0,0,0.37,0,6418.077808,0,212.6867,200,-429.47332,-3.65,0,2.6334
5.3,0.1,0,0,0.37,0,6416.909332,0,212.3217,200,-429.20998,-3.65,0,2.6334
5.4,0.1,0,0,0.37,0,6415.740352,0,211.9567,200,-428.94664,-3.65,0,2.6334
5.5,0.1,0,0,0.37,0,6414.571146,0,211.5917,200,-428.6833,-3.65,0,2.6334
5.6,0.1,0,0,0.37,0,6413.401838,0,211.2267,200,-428.41996,-3.65,0,2.6334
5.7,0.1,0,0,0.37,0,6412.232484,0,210.8617,200,-428.15662,-3.65,0,2.6334
5.8,0.1,0,0,0.37,0,6411.063109,0,210.4967,200,-427.89328,-3.65,0,2.6334
5.9,0.1,0,0,0.37,0,6409.893726,0,210.1317,200,-427.62994,-3.65,0,2.6334
6,0.1,0,0,0.37,0,6408.724338,0,209.7667,200,-427.3666,-3.65,0,2.6334
6.1,0.1,0,0,0.37,0,6407.554948,0,209.4017,200,-427.10326,-3.65,0,2.6334
6.2,0.1,0,0,0.37,0,6406.385557,0,209.0367,200,-426.83992,-3.65,0,2.6334
6.3,0.1,0,0,0.37,0,6405.216166,0,208.6717,200,-426.57658,-3.65,0,2.6334
6.4,0.1,0,0,0.37,0,6404.046775,0,208.3067,200,-426.31324,-3.65,0,2.6334
6.5,0.1,0,0,0.37,0,6402.877384,0,207.9417,200,-426.0499,-3.65,0,2.6334
6.6,0.1,0,0,0.37,0,6401.707992,0,207.5767,200,-425.78656,-3.65,0,2.6334
6.7,0.1,0,0,0.37,0,6400.549414,0,207.2117,200,-425.52322,-3.65,0,2.6334
6.8,0.1,0,0,0.37,0,6399.433665,0,206.8467,200,-425.25988,-3.65,0,2.6334
6.9,0.1,0,0,0.37,0,6398.401834,0,206.4817,200,-424.99654,-3.65,0,2.6334
7,0.1,0,0,0.37,0,6397.403737,0,206.1167,200,-424.7332,-3.65,0,2.6334
7.1,0.1,0,0,0.37,0,6396.31704,0,205.7517,200,-424.46986,-3.65,0,2.6334
7.2,0.1,0,0,0.37,0,6395.180936,0,205.3867,200,-424.20652,-3.65,0,2.6334
7.3,0.1,0,0,0.37,0,6394.025737,0,205.0217,200,-423.94318,-3.65,0,2.6334
7.4,0.1,0,0,0.37,0,6392.86257,0,204.6567,200,-423.67984,-3.65,0,2.6334
7.5,0.1,0,0,0.37,0,6391.695946,0,204.2917,200,-423.4165,-3.65,0,2.6334
7.6,0.1,0,0,0.37,0,6390.527792,0,203.9267,200,-423.15316,-3.65,0,2.6334
7.7,0.1,0,0,0.37,0,6389.435077,0,203.5617,200,-422.88982,-3.65,0,2.6334
7.8,0.1,0,0,0.37,0,6388.341631,0,203.1967,200,-422.62648,-3.65,0,2.6334
7.9,0.1,0,0,0.37,0,6387.20415,0,202.8317,200,-422.36314,-3.65,0,2.6334
8,0.1,0,0,0.37,0,6386.048647,0,202.4667,200,-422.0998,-3.65,0,2.6334
8.1,0.1,0,0,0.37,0,6384.885407,0,202.1017,200,-421.83646,-3.65,0,2.6334
8.2,0.1,0,0,0.37,0,6383.718763,0,201.7367,200,-421.57312,-3.65,0,2.6334
8.3,0.1,0,0,0.37,0,6382.550604,0,201.3717,200,-421.30978,-3.65,0,2.6334
8.4,0.1,0,0,0.37,0,6381.381766,0,201.0067,200,-421.04644,-3.65,0,2.6334
8.5,0.1,0,0,0.37,0,6380.212623,0,200.6417,200,-420.7831,-3.65,0,2.6334
8.6,0.1,0,0,0.37,0,6379.043343,0,200.2767,200,-420.51976,-3.65,0,2.6334
8.7,0.1,0,0,0.37,0,6377.874002,0,199.9117,200,-420.25642,-3.65,0,2.6334
8.8,0.1,0,0,0.37,0,6376.704634,0,199.5467,200,-419.99308,-3.65,0,2.6334
8.9,0.1,0,0,0.37,0,6375.535252,0,199.1817,200,-419.72974,-3.65,0,2.6334
9,0.1,0,0,0.37,0,6374.367073,0,198.8167,200,-419.4664,-3.65,0,2.6334
9.1,0.1,0,0,0.37,0,6373.212539,0,198.4517,200,-419.20306,-3.65,0,2.6334
9.2,0.1,0,0,0.37,0,6372.090034,0,198.0867,200,-418.93972,-3.65,0,2.6334
9.3,0.1,0,0,0.37,0,6371.014788,0,197.7217,200,-418.67638,-3.65,0,2.6334
9.4,0.1,0,0,0.37,0,6369.998655,0,197.3567,200,-418.41304,-3.65,0,2.6334
9.5,0.1,0,0,0.37,0,6369.026358,0,196.9917,200,-418.1497,-3.65,0,2.6334
9.6,0.1,0,0,0.37,0,6368.007331,0,196.6267,200,-417.88636,-3.65,0,2.6334
9.7,0.1,0,0,0.37,0,6366.942006,0,196.2617,200,-417.62302,-3.65,0,2.6334
9.8,0.1,0,0,0.37,0,6365.843159,0,195.8967,200,-417.35968,-3.65,0,2.6334
9.9,0.1,0,0,0.51,0,6364.721801,0,195.5317,200,-417.09634,-3.65,0,2.6334
10,0.1,0,0,0.51,0,6363.157631,0,195.1667,200,-416.833,-3.96667,0,2.15
10.1,0.1,0,0,0.51,0,6361.593461,0,194.770033,200,-416.618,-3.96667,0,2.15
10.2,0.1,0,0,0.51,0,6360.029292,0,194.373366,200,-416.403,-3.96667,0,2.15
10.3,0.1,0,0,0.51,0,6358.465122,0,193.976699,200,-416.188,-3.96667,0,2.15
10.4,0.1,0,0,0.51,0,6356.900952,0,193.580032,200,-415.973,-3.96667,0,2.15
10.5,0.1,0,0,0.51,0,6355.336782,0,193.183365,200,-415.758,-3.96667,0,2.15
10.6,0.1,0,0,0.51,0,6353.772612,0,192.786698,200,-415.543,-3.96667,0,2.15
10.7,0.1,0,0,0.51,0,6352.208442,0,192.390031,200,-415.328,-3.96667,0,2.15
10.8,0.1,0,0,0.51,0,6350.644272,0,191.993364,200,-415.113,-3.96667,0,2.15
10.9,0.1,0,0,0.51,0,6349.080103,0,191.596697,200,-414.898,-3.96667,0,2.15
11,0.1,0,0,0.51,0,6347.515933,0,191.20003,200,-414.683,-3.96667,0,2.15
11.1,0.1,0,0,0.51,0,6345.951763,0,190.803363,200,-414.468,-3.96667,0,2.15
11.2,0.1,0,0,0.51,0,6344.387593,0,190.406696,200,-414.253,-3.96667,0,2.15
11.3,0.1,0,0,0.51,0,6342.823423,0,190.010029,200,-414.038,-3.96667,0,2.15
11.4,0.1,0,0,0.51,0,6341.259253,0,189.613362,200,-413.823,-3.96667,0,2.15
11.5,0.1,0,0,0.51,0,6339.695084,0,189.216695,200,-413.608,-3.96667,0,2.15
11.6,0.1,0,0,0.51,0,6338.130914,0,188.820028,200,-413.393,-3.96667,0,2.15
11.7,0.1,0,0,0.51,0,6336.566744,0,188.423361,200,-413.178,-3.96667,0,2.15
11.8,0.1,0,0,0.51,0,6335.002574,0,188.026694,200,-412.963,-3.96667,0,2.15
11.9,0.1,0,0,0.51,0,6333.438404,0,187.630027,200,-412.748,-3.96667,0,2.15
12,0.1,0,0,0.51,0,6331.874234,0,187.23336,200,-412.533,-3.96667,0,2.15
12.1,0.1,0,0,0.51,0,6330.310064,0,186.836693,200,-412.318,-3.96667,0,2.15
12.2,0.1,0,0,0.51,0,6328.745895,0,186.440026,200,-412.103,-3.96667,0,2.15
12.3,0.1,0,0,0.51,0,6327.181725,0,186.043359,200,-411.888,-3.96667,0,2.15
12.4,0.1,0,0,0.51,0,6325.617555,0,185.646692,200,-411.673,-3.96667,0,2.15
12.5,0.1,0,0,0.51,0,6324.053385,0,185.250025,200,-411.458,-3.96667,0,2.15
12.6,0.1,0,0,0.51,0,6322.489215,0,184.853358,200,-411.243,-3.96667,0,2.15
12.7,0.1,0,0,0.51,0,6320.925045,0,184.456691,200,-411.028,-3.96667,0,2.15
12.8,0.1,0,0,0.51,0,6319.360876,0,184.060024,200,-410.813,-3.96667,0,2.15
12.9,0.1,0,0,0.51,0,6317.796706,0,183.663357,200,-410.598,-3.96667,0,2.15
13,0.1,0,0,0.51,0,6316.232536,0,183.26669,200,-410.383,-3.96667,0,2.15
13.1,0.1,0,0,0.51,0,6314.668366,0,182.870023,200,-410.168,-3.96667,0,2.15
13.2,0.1,0,0,0.51,0,6313.104196,0,182.473356,200,-409.953,-3.96667,0,2.15
13.3,0.1,0,0,0.51,0,6311.540026,0,182.076689,200,-409.738,-3.96667,0,2.15
13.4,0.1,0,0,0.51,0,6309.975857,0,181.680022,200,-409.523,-3.96667,0,2.15
13.5,0.1,0,0,0.51,0,6308.411687,0,181.283355,200,-409.308,-3.96667,0,2.15
13.6,0.1,0,0,0.51,0,6306.847517,0,180.886688,200,-409.093,-3.96667,0,2.15
13.7,0.1,0,0,0.51,0,6305.283347,0,180.490021,200,-408.878,-3.96667,0,2.15
13.8,0.1,0,0,0.51,0,6303.719177,0,180.093354,200,-408.663,-3.96667,0,2.15
13.9,0.1,0,0,0.51,0,6302.155007,0,179.696687,200,-408.448,-3.96667,0,2.15
14,0.1,0,0,0.51,0,6300.590837,0,179.30002,200,-408.233,-3.96667,0,2.15
14.1,0.1,0,0,0.51,0,6299.026668,0,178.903353,200,-408.018,-3.96667,0,2.15
14.2,0.1,0,0,0.51,0,6297.462498,0,178.506686,200,-407.803,-3.96667,0,2.15
14.3,0.1,0,0,0.51,0,6295.898328,0,178.110019,200,-407.588,-3.96667,0,2.15
14.4,0.1,0,0,0.51,0,6294.334158,0,177.713352,200,-407.373,-3.96667,0,2.15
14.5,0.1,0,0,0.51,0,6292.769988,0,177.316685,200,-407.158,-3.96667,0,2.15
14.6,0.1,0,0,0.51,0,6291.205818,0,176.920018,200,-406.943,-3.96667,0,2.15
14.7,0.1,0,0,0.51,0,6289.641649,0,176.523351,200,-406.728,-3.96667,0,2.15
14.8,0.1,0,0,0.51,0,6288.077479,0,176.126684,200,-406.513,-3.96667,0,2.15
14.9,0.1,0,0,0.51,0,6286.513309,0,175.730017,200,-406.298,-3.96667,0,2.15
15,0.1,0,0,0.51,0,6284.949139,0,175.33335,200,-406.083,-3.96667,0,2.15
15.1,0.1,0,0,0.51,0,6283.384969,0,174.936683,200,-405.868,-3.96667,0,2.15
15.2,0.1,0,0,0.51,0,6281.820799,0,174.540016,200,-405.653,-3.96667,0,2.15
15.3,0.1,0,0,0.51,0,6280.256629,0,174.143349,200,-405.438,-3.96667,0,2.15
15.4,0.1,0,0,0.51,0,6278.69246,0,173.746682,200,-405.223,-3.96667,0,2.15
15.5,0.1,0,0,0.51,0,6277.12829,0,173.350015,200,-405.008,-3.96667,0,2.15
15.6,0.1,0,0,0.51,0,6275.56412,0,172.953348,200,-404.793,-3.96667,0,2.15
15.7,0.1,0,0,0.51,0,6273.99995,0,172.556681,200,-404.578,-3.96667,0,2.15
15.8,0.1,0,0,0.51,0,6272.43578,0,172.160014,200,-404.363,-3.96667,0,2.15
15.9,0.1,0,0,0.51,0,6270.87161,0,171.763347,200,-404.148,-3.96667,0,2.15
16,0.1,0,0,0.51,0,6269.307441,0,171.36668,200,-403.933,-3.96667,0,2.15
16.1,0.1,0,0,0.51,0,6267.743271,0,170.970013,200,-403.718,-3.96667,0,2.15
16.2,0.1,0,0,0.51,0,6266.179101,0,170.573346,200,-403.503,-3.96667,0,2.15
16.3,0.1,0,0,0.51,0,6264.614931,0,170.176679,200,-403.288,-3.96667,0,2.15
16.4,0.1,0,0,0.51,0,6263.050761,0,169.780012,200,-403.073,-3.96667,0,2.15
16.5,0.1,0,0,0.51,0,6261.486591,0,169.383345,200,-402.858,-3.96667,0,2.15
16.6,0.1,0,0,0.51,0,6259.922421,0,168.986678,200,-402.643,-3.96667,0,2.15
16.7,0.1,0,0,0.51,0,6258.358252,0,168.590011,200,-402.428,-3.96667,0,2.15
16.8,0.1,0,0,0.51,0,6256.794082,0,168.193344,200,-402.213,-3.96667,0,2.15
16.9,0.1,0,0,0.51,0,6255.229912,0,167.796677,200,-401.998,-3.96667,0,2.15
17,0.1,0,0,0.51,0,6253.665742,0,167.40001,200,-401.783,-3.96667,0,2.15
17.1,0.1,0,0,0.51,0,6252.101572,0,167.003343,200,-401.568,-3.96667,0,2.15
17.2,0.1,0,0,0.51,0,6250.537402,0,166.606676,200,-401.353,-3.96667,0,2.15
17.3,0.1,0,0,0.51,0,6248.973233,0,166.210009,200,-401.138,-3.96667,0,2.15
17.4,0.1,0,0,0.51,0,6247.409063,0,165.813342,200,-400.923,-3.96667,0,2.15
17.5,0.1,0,0,0.51,0,6245.844893,0,165.416675,200,-400.708,-3.96667,0,2.15
17.6,0.1,0,0,0.51,0,6244.280723,0,165.020008,200,-400.493,-3.96667,0,2.15
17.7,0.1,0,0,0.51,0,6242.716553,0,164.623341,200,-400.278,-3.96667,0,2.15
17.8,0.1,0,0,0.51,0,6241.152383,0,164.226674,200,-400.063,-3.96667,0,2.15
17.9,0.1,0,0,0.51,0,6239.588213,0,163.830007,200,-399.848,-3.96667,0,2.15
18,0.1,0,0,0.51,0,6238.024044,0,163.43334,200,-399.633,-3.96667,0,2.15
18.1,0.1,0,0,0.51,0,6236.459874,0,163.036673,200,-399.418,-3.96667,0,2.15
18.2,0.1,0,0,0.51,0,6234.895704,0,162.640006,200,-399.203,-3.96667,0,2.15
18.3,0.1,0,0,0.51,0,6233.331534,0,162.243339,200,-398.988,-3.96667,0,2.15
18.4,0.1,0,0,0.51,0,6231.767364,0,161.846672,200,-398.773,-3.96667,0,2.15
18.5,0.1,0,0,0.51,0,6230.203194,0,161.450005,200,-398.558,-3.96667,0,2.15
18.6,0.1,0,0,0.51,0,6228.639025,0,161.053338,200,-398.343,-3.96667,0,2.15
18.7,0.1,0,0,0.51,0,6227.074855,0,160.656671,200,-398.128,-3.96667,0,2.15
18.8,0.1,0,0,0.51,0,6225.510685,0,160.260004,200,-397.913,-3.96667,0,2.15
18.9,0.1,0,0,0.51,0,6223.946515,0,159.863337,200,-397.698,-3.96667,0,2.15
19,0.1,0,0,0.51,0,6222.382345,0,159.46667,200,-397.483,-3.96667,0,2.15
19.1,0.1,0,0,0.51,0,6220.818175,0,159.070003,200,-397.268,-3.96667,0,2.15
19.2,0.1,0,0,0.51,0,6219.254005,0,158.673336,200,-397.053,-3.96667,0,2.15
19.3,0.1,0,0,0.51,0,6217.689836,0,158.276669,200,-396.838,-3.96667,0,2.15
19.4,0.1,0,0,0.51,0,6216.125666,0,157.880002,200,-396.623,-3.96667,0,2.15
19.5,0.1,0,0,0.51,0,6214.561496,0,157.483335,200,-396.408,-3.96667,0,2.15
19.6,0.1,0,0,0.51,0,6212.997326,0,157.086668,200,-396.193,-3.96667,0,2.15
19.7,0.1,0,0,0.51,0,6211.433156,0,156.690001,200,-395.978,-3.96667,0,2.15
19.8,0.1,0,0,0.51,0,6209.868986,0,156.293334,200,-395.763,-3.96667,0,2.15
19.9,0.1,0,0,0.51,0,6208.304817,0,155.896667,200,-395.548,-3.96667,0,2.15
20,0.1,0,0,0.51,0,6206.740647,0,155.5,200,-395.333,-3.83333,0,2.3666
20.1,0.1,0,0,0.51,0,6205.176477,0,155.116667,200,-395.09634,-3.83333,0,2.3666
20.2,0.1,0,0,0.51,0,6203.612307,0,154.733334,200,-394.85968,-3.83333,0,2.3666
20.3,0.1,0,0,0.51,0,6202.048137,0,154.350001,200,-394.62302,-3.83333,0,2.3666
20.4,0.1,0,0,0.51,0,6200.483967,0,153.966668,200,-394.38636,-3.83333,0,2.3666
20.5,0.1,0,0,0.51,0,6198.919797,0,153.583335,200,-394.1497,-3.83333,0,2.3666
20.6,0.1,0,0,0.51,0,6197.355628,0,153.200002,200,-393.91304,-3.83333,0,2.3666
20.7,0.1,0,0,0.51,0,6195.791458,0,152.816669,200,-393.67638,-3.83333,0,2.3666
20.8,0.1,0,0,0.51,0,6194.227288,0,152.433336,200,-393.43972,-3.83333,0,2.3666
20.9,0.1,0,0,0.51,0,6192.663118,0,152.050003,200,-393.20306,-3.83333,0,2.3666
21,0.1,0,0,0.51,0,6191.098948,0,151.66667,200,-392.9664,-3.83333,0,2.3666
21.1,0.1,0,0,0.51,0,6189.534778,0,151.283337,200,-392.72974,-3.83333,0,2.3666
21.2,0.1,0,0,0.51,0,6187.970609,0,150.900004,200,-392.49308,-3.83333,0,2.3666
21.3,0.1,0,0,0.51,0,6186.406439,0,150.516671,200,-392.25642,-3.83333,0,2.3666
21.4,0.1,0,0,0.51,0,6184.842269,0,150.133338,200,-392.01976,-3.83333,0,2.3666
21.5,0.1,0,0,0.51,0,6183.278099,0,149.750005,200,-391.7831,-3.83333,0,2.3666
21.6,0.1,0,0,0.51,0,6181.713929,0,149.366672,200,-391.54644,-3.83333,0,2.3666
21.7,0.1,0,0,0.51,0,6180.149759,0,148.983339,200,-391.30978,-3.83333,0,2.3666
21.8,0.1,0,0,0.51,0,6178.585589,0,148.600006,200,-391.07312,-3.83333,0,2.3666
21.9,0.1,0,0,0.51,0,6177.02142,0,148.216673,200,-390.83646,-3.83333,0,2.3666
22,0.1,0,0,0.51,0,6175.45725,0,147.83334,200,-390.5998,-3.83333,0,2.3666
22.1,0.1,0,0,0.51,0,6173.89308,0,147.450007,200,-390.36314,-3.83333,0,2.3666
22.2,0.1,0,0,0.51,0,6172.32891,0,147.066674,200,-390.12648,-3.83333,0,2.3666
22.3,0.1,0,0,0.51,0,6170.76474,0,146.683341,200,-389.88982,-3.83333,0,2.3666
22.4,0.1,0,0,0.51,0,6169.20057,0,146.300008,200,-389.65316,-3.83333,0,2.3666
22.5,0.1,0,0,0.51,0,6167.636401,0,145.916675,200,-389.4165,-3.83333,0,2.3666
22.6,0.1,0,0,0.51,0,6166.072231,0,145.533342,200,-389.17984,-3.83333,0,2.3666
22.7,0.1,0,0,0.51,0,6164.508061,0,145.150009,200,-388.94318,-3.83333,0,2.3666
22.8,0.1,0,0,0.51,0,6162.943891,0,144.766676,200,-388.70652,-3.83333,0,2.3666
22.9,0.1,0,0,0.51,0,6161.379721,0,144.383343,200,-388.46986,-3.83333,0,2.3666
23,0.1,0,0,0.51,0,6159.815551,0,144.00001,200,-388.2332,-3.83333,0,2.3666
23.1,0.1,0,0,0.51,0,6158.251382,0,143.616677,200,-387.99654,-3.83333,0,2.3666
23.2,0.1,0,0,0.51,0,6156.687212,0,143.233344,200,-387.75988,-3.83333,0,2.3666
23.3,0.1,0,0,0.51,0,6155.123042,0,142.850011,200,-387.52322,-3.83333,0,2.3666
23.4,0.1,0,0,0.51,0,6153.558872,0,142.466678,200,-387.28656,-3.83333,0,2.3666
23.5,0.1,0,0,0.51,0,6151.994702,0,142.083345,200,-387.0499,-3.83333,0,2.3666
23.6,0.1,0,0,0.51,0,6150.430532,0,141.700012,200,-386.81324,-3.83333,0,2.3666
23.7,0.1,0,0,0.51,0,6148.866362,0,141.316679,200,-386.57658,-3.83333,0,2.3666
23.8,0.1,0,0,0.51,0,6147.302193,0,140.933346,200,-386.33992,-3.83333,0,2.3666
23.9,0.1,0,0,0.51,0,6145.738023,0,140.550013,200,-386.10326,-3.83333,0,2.3666
24,0.1,0,0,0.51,0,6144.173853,0,140.16668,200,-385.8666,-3.83333,0,2.3666
24.1,0.1,0,0,0.51,0,6142.609683,0,139.783347,200,-385.62994,-3.83333,0,2.3666
24.2,0.1,0,0,0.51,0,6141.045513,0,139.400014,200,-385.39328,-3.83333,0,2.3666
24.3,0.1,0,0,0.51,0,6139.481343,0,139.016681,200,-385.15662,-3.83333,0,2.3666
24.4,0.1,0,0,0.51,0,6137.917174,0,138.633348,200,-384.91996,-3.83333,0,2.3666
24.5,0.1,0,0,0.51,0,6136.353004,0,138.250015,200,-384.6833,-3.83333,0,2.3666
24.6,0.1,0,0,0.51,0,6134.788834,0,137.866682,200,-384.44664,-3.83333,0,2.3666
24.7,0.1,0,0,0.51,0,6133.224664,0,137.483349,200,-384.20998,-3.83333,0,2.3666
24.8,0.1,0,0,0.51,0,6131.660494,0,137.100016,200,-383.97332,-3.83333,0,2.3666
24.9,0.1,0,0,0.51,0,6130.096324,0,136.716683,200,-383.73666,-3.83333,0,2.3666
25,0.1,0,0,0.51,0,6128.532154,0,136.33335,200,-383.5,-3.83333,0,2.3666
25.1,0.1,0,0,0.51,0,6126.967985,0,135.950017,200,-383.26334,-3.83333,0,2.3666
25.2,0.1,0,0,0.51,0,6125.403815,0,135.566684,200,-383.02668,-3.83333,0,2.3666
25.3,0.1,0,0,0.51,0,6123.839645,0,135.183351,200,-382.79002,-3.83333,0,2.3666
25.4,0.1,0,0,0.51,0,6122.275475,0,134.800018,200,-382.55336,-3.83333,0,2.3666
25.5,0.1,0,0,0.51,0,6120.711305,0,134.416685,200,-382.3167,-3.83333,0,2.3666
25.6,0.1,0,0,0.51,0,6119.147135,0,134.033352,200,-382.08004,-3.83333,0,2.3666
25.7,0.1,0,0,0.51,0,6117.582966,0,133.650019,200,-381.84338,-3.83333,0,2.3666
25.8,0.1,0,0,0.51,0,6116.018796,0,133.266686,200,-381.60672,-3.83333,0,2.3666
25.9,0.1,0,0,0.51,0,6114.454626,0,132.883353,200,-381.37006,-3.83333,0,2.3666
26,0.1,0,0,0.51,0,6112.890456,0,132.50002,200,-381.1334,-3.83333,0,2.3666
26.1,0.1,0,0,0.51,0,6111.326286,0,132.116687,200,-380.89674,-3.83333,0,2.3666
26.2,0.1,0,0,0.51,0,6109.762116,0,131.733354,200,-380.66008,-3.83333,0,2.3666
26.3,0.1,0,0,0.51,0,6108.197946,0,131.350021,200,-380.42342,-3.83333,0,2.3666
26.4,0.1,0,0,0.51,0,6106.633777,0,130.966688,200,-380.18676,-3.83333,0,2.3666
26.5,0.1,0,0,0.51,0,6105.069607,0,130.583355,200,-379.9501,-3.83333,0,2.3666
26.6,0.1,0,0,0.51,0,6103.505437,0,130.200022,200,-379.71344,-3.83333,0,2.3666
26.7,0.1,0,0,0.51,0,6101.941267,0,129.816689,200,-379.47678,-3.83333,0,2.3666
26.8,0.1,0,0,0.51,0,6100.377097,0,129.433356,200,-379.24012,-3.83333,0,2.3666
26.9,0.1,0,0,0.51,0,6098.812927,0,129.050023,200,-379.00346,-3.83333,0,2.3666
