time,step-size,{inspector}.inspectorInstance.uav1goToNext,{inspector}.inspectorInstance.uav2goToNext,{inspector}.inspectorInstance.uav3goToNext,{inspector}.inspectorInstance.uav4goToNext,{uavCont}.controller1.onStation,{uavCont}.controller1.pitchOut,{uavCont}.controller1.rollOut,{uavCont}.controller1.throttleOut,{uavCont}.controller1.yawOut,{uavCont}.controller2.onStation,{uavCont}.controller2.pitchOut,{uavCont}.controller2.rollOut,{uavCont}.controller2.throttleOut,{uavCont}.controller2.yawOut,{uavCont}.controller3.onStation,{uavCont}.controller3.pitchOut,{uavCont}.controller3.rollOut,{uavCont}.controller3.throttleOut,{uavCont}.controller3.yawOut,{uavCont}.controller4.onStation,{uavCont}.controller4.pitchOut,{uavCont}.controller4.rollOut,{uavCont}.controller4.throttleOut,{uavCont}.controller4.yawOut,{uav}.uav1.batteryCharge,{uav}.uav1.currentPitch,{uav}.uav1.currentRoll,{uav}.uav1.currentYaw,{uav}.uav1.posX,{uav}.uav1.posY,{uav}.uav1.posZ,{uav}.uav1.velX,{uav}.uav1.velY,{uav}.uav1.velZ,{uav}.uav2.batteryCharge,{uav}.uav2.currentPitch,{uav}.uav2.currentRoll,{uav}.uav2.currentYaw,{uav}.uav2.posX,{uav}.uav2.posY,{uav}.uav2.posZ,{uav}.uav2.velX,{uav}.uav2.velY,{uav}.uav2.velZ,{uav}.uav3.batteryCharge,{uav}.uav3.currentPitch,{uav}.uav3.currentRoll,{uav}.uav3.currentYaw,{uav}.uav3.posX,{uav}.uav3.posY,{uav}.uav3.posZ,{uav}.uav3.velX,{uav}.uav3.velY,{uav}.uav3.velZ,{uav}.uav4.batteryCharge,{uav}.uav4.currentPitch,{uav}.uav4.currentRoll,{uav}.uav4.currentYaw,{uav}.uav4.posX,{uav}.uav4.posY,{uav}.uav4.posZ,{uav}.uav4.velX,{uav}.uav4.velY,{uav}.uav4.velZ
2.9000000000000004,0.2,1,1,1,1,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,6456.65147106021,0.0,-0.19997271628603594,0.0,5.178969180154644,5.0,8.411981673111015,-1.2105739644805649,0.0,5.465929682048698,6456.65147106021,0.0,-0.19997271628603594,0.0,5.178969180154644,5.0,8.411981673111015,-1.2105739644805649,0.0,5.465929682048698,6456.65147106021,0.0,-0.19997271628603594,0.0,5.178969180154644,5.0,8.411981673111015,-1.2105739644805649,0.0,5.465929682048698,6456.65147106021,0.0,-0.19997271628603594,0.0,5.178969180154644,5.0,8.411981673111015,-1.2105739644805649,0.0,5.465929682048698
3.1000000000000005,0.2,1,1,1,1,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,6454.25423927594,0.0,0.1193808505151517,0.0,4.9255264708895465,5.0,9.529617007356592,-1.1933053313169621,0.0,5.708065055570976,6454.25423927594,0.0,0.1193808505151517,0.0,4.9255264708895465,5.0,9.529617007356592,-1.1933053313169621,0.0,5.708065055570976,6454.25423927594,0.0,0.1193808505151517,0.0,4.9255264708895465,5.0,9.529617007356592,-1.1933053313169621,0.0,5.708065055570976,6454.25423927594,0.0,0.1193808505151517,0.0,4.9255264708895465,5.0,9.529617007356592,-1.1933053313169621,0.0,5.708065055570976
3.3000000000000007,0.2,1,1,1,1,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,6451.69418114624,0.0,0.18369374880173495,0.0,4.725637637701603,5.0,10.691470515055107,-0.7811937027406038,0.0,5.902554217796612,6451.69418114624,0.0,0.18369374880173495,0.0,4.725637637701603,5.0,10.691470515055107,-0.7811937027406038,0.0,5.902554217796612,6451.69418114624,0.0,0.18369374880173495,0.0,4.725637637701603,5.0,10.691470515055107,-0.7811937027406038,0.0,5.902554217796612,6451.69418114624,0.0,0.18369374880173495,0.0,4.725637637701603,5.0,10.691470515055107,-0.7811937027406038,0.0,5.902554217796612
3.500000000000001,0.2,1,1,1,1,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,6449.075736562602,0.0,0.1967018527255625,0.0,4.61745394565567,5.0,11.888369685110513,-0.29635262004186297,0.0,6.062163173190602,6449.075736562602,0.0,0.1967018527255625,0.0,4.61745394565567,5.0,11.888369685110513,-0.29635262004186297,0.0,6.062163173190602,6449.075736562602,0.0,0.1967018527255625,0.0,4.61745394565567,5.0,11.888369685110513,-0.29635262004186297,0.0,6.062163173190602,6449.075736562602,0.0,0.1967018527255625,0.0,4.61745394565567,5.0,11.888369685110513,-0.29635262004186297,0.0,6.062163173190602
3.700000000000001,0.2,1,1,1,1,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,6446.445872560797,0.0,0.19933290764924336,0.0,4.607879485835492,5.0,13.114918326901803,0.20147255911759004,0.0,6.200202975454927,6446.445872560797,0.0,0.19933290764924336,0.0,4.607879485835492,5.0,13.114918326901803,0.20147255911759004,0.0,6.200202975454927,6446.445872560797,0.0,0.19933290764924336,0.0,4.607879485835492,5.0,13.114918326901803,0.20147255911759004,0.0,6.200202975454927,6446.445872560797,0.0,0.19933290764924336,0.0,4.607879485835492,5.0,13.114918326901803,0.20147255911759004,0.0,6.200202975454927
3.9000000000000012,0.2,1,1,1,1,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,0,0.0,0.2,0.51,0.0,6443.813714993016,0.0,0.1998650720639775,0.0,4.698091721438783,5.0,14.36731614186451,0.7000927793667819,0.0,6.321121050105387,6443.813714993016,0.0,0.1998650720639775,0.0,4.698091721438783,5.0,14.36731614186451,0.7000927793667819,0.0,6.321121050105387,6443.813714993016,0.0,0.1998650720639775,0.0,4.698091721438783,5.0,14.36731614186451,0.7000927793667819,0.0,6.321121050105387,6443.813714993016,0.0,0.1998650720639775,0.0,4.698091721438783,5.0,14.36731614186451,0.7000927793667819,0.0,6.321121050105387
4.100000000000001,0.2,1,1,1,1,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,6441.181094184888,0.0,0.19997270910407136,0.0,4.887489403631084,5.0,15.642376790811339,1.1923501716033482,0.0,6.427137619553718,6441.181094184888,0.0,0.19997270910407136,0.0,4.887489403631084,5.0,15.642376790811339,1.1923501716033482,0.0,6.427137619553718,6441.181094184888,0.0,0.19997270910407136,0.0,4.887489403631084,5.0,15.642376790811339,1.1923501716033482,0.0,6.427137619553718,6441.181094184888,0.0,0.19997270910407136,0.0,4.887489403631084,5.0,15.642376790811339,1.1923501716033482,0.0,6.427137619553718
4.300000000000002,0.2,1,1,1,1,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,6439.441926029075,0.0,-0.1193808519677956,0.0,5.1338484341997574,5.0,16.874911043812883,1.1762994748421405,0.0,5.908882973070973,6439.441926029075,0.0,-0.1193808519677956,0.0,5.1338484341997574,5.0,16.874911043812883,1.1762994748421405,0.0,5.908882973070973,6439.441926029075,0.0,-0.1193808519677956,0.0,5.1338484341997574,5.0,16.874911043812883,1.1762994748421405,0.0,5.908882973070973,6439.441926029075,0.0,-0.1193808519677956,0.0,5.1338484341997574,5.0,16.874911043812883,1.1762994748421405,0.0,5.908882973070973
4.500000000000002,0.2,1,1,1,1,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,6437.584628953606,0.0,-0.1836937490955507,0.0,5.3406603888168185,5.0,18.008493851502298,0.8741894439654683,0.0,5.432999208553888,6437.584628953606,0.0,-0.1836937490955507,0.0,5.3406603888168185,5.0,18.008493851502298,0.8741894439654683,0.0,5.432999208553888,6437.584628953606,0.0,-0.1836937490955507,0.0,5.3406603888168185,5.0,18.008493851502298,0.8741894439654683,0.0,5.432999208553888,6437.584628953606,0.0,-0.1836937490955507,0.0,5.3406603888168185,5.0,18.008493851502298,0.8741894439654683,0.0,5.432999208553888
4.700000000000002,0.2,1,1,1,1,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,6435.684973079012,0.0,-0.19670185278499047,0.0,5.480376845934657,5.0,19.050767772442637,0.5200550076287763,0.0,4.996593616297572,6435.684973079012,0.0,-0.19670185278499047,0.0,5.480376845934657,5.0,19.050767772442637,0.5200550076287763,0.0,4.996593616297572,6435.684973079012,0.0,-0.19670185278499047,0.0,5.480376845934657,5.0,19.050767772442637,0.5200550076287763,0.0,4.996593616297572,6435.684973079012,0.0,-0.19670185278499047,0.0,5.480376845934657,5.0,19.050767772442637,0.5200550076287763,0.0,4.996593616297572
4.900000000000002,0.2,1,1,1,1,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,6433.777032528645,0.0,-0.19933290766126338,0.0,5.548220415983303,5.0,20.009744456775795,0.1580413180974804,0.0,4.599362068435777,6433.777032528645,0.0,-0.19933290766126338,0.0,5.548220415983303,5.0,20.009744456775795,0.1580413180974804,0.0,4.599362068435777,6433.777032528645,0.0,-0.19933290766126338,0.0,5.548220415983303,5.0,20.009744456775795,0.1580413180974804,0.0,4.599362068435777,6433.777032528645,0.0,-0.19933290766126338,0.0,5.548220415983303,5.0,20.009744456775795,0.1580413180974804,0.0,4.599362068435777
5.100000000000002,0.2,1,1,1,1,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,6431.867428018676,0.0,-0.19986507206640872,0.0,5.543532917725085,5.0,20.8927915211552,-0.2049761234985066,0.0,4.236406342877781,6431.867428018676,0.0,-0.19986507206640872,0.0,5.543532917725085,5.0,20.8927915211552,-0.2049761234985066,0.0,4.236406342877781,6431.867428018676,0.0,-0.19986507206640872,0.0,5.543532917725085,5.0,20.8927915211552,-0.2049761234985066,0.0,4.236406342877781,6431.867428018676,0.0,-0.19986507206640872,0.0,5.543532917725085,5.0,20.8927915211552,-0.2049761234985066,0.0,4.236406342877781
5.3000000000000025,0.2,1,1,1,1,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,0,0.0,-0.2,0.37,0.0,6429.957487432386,0.0,-0.1999727091045631,0.0,5.466304371724605,5.0,21.706246909117542,-0.5668642474589464,0.0,3.902649107349439,6429.957487432386,0.0,-0.1999727091045631,0.0,5.466304371724605,5.0,21.706246909117542,-0.5668642474589464,0.0,3.902649107349439,6429.957487432386,0.0,-0.1999727091045631,0.0,5.466304371724605,5.0,21.706246909117542,-0.5668642474589464,0.0,3.902649107349439,6429.957487432386,0.0,-0.1999727091045631,0.0,5.466304371724605,5.0,21.706246909117542,-0.5668642474589464,0.0,3.902649107349439
5.500000000000003,0.2,1,1,1,1,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,6428.047478890047,0.0,-0.1999944800683304,0.0,5.317055804244268,5.0,22.455501210954747,-0.9247251546009292,0.0,3.5937298728203517,6428.047478890047,0.0,-0.1999944800683304,0.0,5.317055804244268,5.0,22.455501210954747,-0.9247251546009292,0.0,3.5937298728203517,6428.047478890047,0.0,-0.1999944800683304,0.0,5.317055804244268,5.0,22.455501210954747,-0.9247251546009292,0.0,3.5937298728203517,6428.047478890047,0.0,-0.1999944800683304,0.0,5.317055804244268,5.0,22.455501210954747,-0.9247251546009292,0.0,3.5937298728203517
5.700000000000003,0.2,1,1,1,1,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,6426.308306484466,0.0,0.11937644851260779,0.0,5.12367472198585,5.0,23.147806476458367,-0.914519361475749,0.0,3.333947448028352,6426.308306484466,0.0,0.11937644851260779,0.0,5.12367472198585,5.0,23.147806476458367,-0.914519361475749,0.0,3.333947448028352,6426.308306484466,0.0,0.11937644851260779,0.0,5.12367472198585,5.0,23.147806476458367,-0.914519361475749,0.0,3.333947448028352,6426.308306484466,0.0,0.11937644851260779,0.0,5.12367472198585,5.0,23.147806476458367,-0.914519361475749,0.0,3.333947448028352
5.900000000000003,0.2,1,1,1,1,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,6424.451012387943,0.0,0.18369285844057742,0.0,4.968696609843866,5.0,23.788732205163043,-0.6173693382435016,0.0,3.075106948271679,6424.451012387943,0.0,0.18369285844057742,0.0,4.968696609843866,5.0,23.788732205163043,-0.6173693382435016,0.0,3.075106948271679,6424.451012387943,0.0,0.18369285844057742,0.0,4.968696609843866,5.0,23.788732205163043,-0.6173693382435016,0.0,3.075106948271679,6424.451012387943,0.0,0.18369285844057742,0.0,4.968696609843866,5.0,23.788732205163043,-0.6173693382435016,0.0,3.075106948271679
6.100000000000003,0.2,1,1,1,1,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,6422.551357083888,0.0,0.19670167263866278,0.0,4.879990337686233,5.0,24.378256226108142,-0.26646855088897436,0.0,2.8218686789378644,6422.551357083888,0.0,0.19670167263866278,0.0,4.879990337686233,5.0,24.378256226108142,-0.26646855088897436,0.0,2.8218686789378644,6422.551357083888,0.0,0.19670167263866278,0.0,4.879990337686233,5.0,24.378256226108142,-0.26646855088897436,0.0,2.8218686789378644,6422.551357083888,0.0,0.19670167263866278,0.0,4.879990337686233,5.0,24.378256226108142,-0.26646855088897436,0.0,2.8218686789378644
6.300000000000003,0.2,1,1,1,1,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,0,0.0,0.2,0.37,0.0,6420.6434166475865,0.0,0.199332871224371,0.0,4.862692687447497,5.0,24.918253068561242,0.09412443073892857,0.0,2.5800948150847516,6420.6434166475865,0.0,0.199332871224371,0.0,4.862692687447497,5.0,24.918253068561242,0.09412443073892857,0.0,2.5800948150847516,6420.6434166475865,0.0,0.199332871224371,0.0,4.862692687447497,5.0,24.918253068561242,0.09412443073892857,0.0,2.5800948150847516,6420.6434166475865,0.0,0.199332871224371,0.0,4.862692687447497,5.0,24.918253068561242,0.09412443073892857,0.0,2.5800948150847516
