time,step-size,{uavCont}.controller.pitchOut,{uavCont}.controller.rollOut,{uavCont}.controller.throttleOut,{uavCont}.controller.yawOut,{uav}.uav.batteryCharge,{uav}.uav.currentYaw,{uav}.uav.posX,{uav}.uav.posY,{uav}.uav.posZ,{uav}.uav.velX,{uav}.uav.velY,{uav}.uav.velZ
3.5,0.1,0,0,0,0,0,0,11,15,2,0,0,2
3.6,0.1,0,0,0,0,0,0,11,15,2.2,0,0,2
3.7,0.1,0,0,0,0,0,0,11,15,2.4,0,0,2
3.8,0.1,0,0,0,0,0,0,11,15,2.6,0,0,2
3.9,0.1,0,0,0,0,0,0,11,15,2.8,0,0,2
4,0.1,0,0,0,0,0,0,11,15,3,0,0,2
4.1,0.1,0,0,0,0,0,0,11,15,3.2,0,0,2
4.2,0.1,0,0,0,0,0,0,11,15,3.4,0,0,2
4.3,0.1,0,0,0,0,0,0,11,15,3.6,0,0,2
4.4,0.1,0,0,0,0,0,0,11,15,3.8,0,0,2
4.5,0.1,0,0,0,0,0,0,11,15,4,0,0,2
4.6,0.1,0,0,0,0,0,0,11,15,4.2,0,0,2
4.7,0.1,0,0,0,0,0,0,11,15,4.4,0,0,2
4.8,0.1,0,0,0,0,0,0,11,15,4.6,0,0,2
4.9,0.1,0,0,0,0,0,0,11,15,4.8,0,0,2
5,0.1,0,0,0,0,0,0,11,15,5,0,0,2
5.1,0.1,0,0,0,0,0,0,11,15,5.2,0,0,2
5.2,0.1,0,0,0,0,0,0,11,15,5.4,0,0,2
5.3,0.1,0,0,0,0,0,0,11,15,5.6,0,0,2
5.4,0.1,0,0,0,0,0,0,11,15,5.8,0,0,2
5.5,0.1,0,0,0,0,0,0,11,15,6,0,0,2
5.6,0.1,0,0,0,0,0,0,11,15,6.2,0,0,2
5.7,0.1,0,0,0,0,0,0,11,15,6.4,0,0,2
5.8,0.1,0,0,0,0,0,0,11,15,6.6,0,0,2
5.9,0.1,0,0,0,0,0,0,11,15,6.8,0,0,2
6,0.1,0,0,0,0,0,0,11,15,7,0,0,2
6.1,0.1,0,0,0,0,0,0,11,15,7.2,0,0,2
6.2,0.1,0,0,0,0,0,0,11,15,7.4,0,0,2
6.3,0.1,0,0,0,0,0,0,11,15,7.6,0,0,2
6.4,0.1,0,0,0,0,0,0,11,15,7.8,0,0,2
6.5,0.1,0,0,0,0,0,0,11,15,8,0,0,2
6.6,0.1,0,0,0,0,0,0,11,15,8.2,0,0,2
6.7,0.1,0,0,0,0,0,0,11,15,8.4,0,0,2
6.8,0.1,0,0,0,0,0,0,11,15,8.6,0,0,2
6.9,0.1,0,0,0,0,0,0,11,15,8.8,0,0,2
7,0.1,0,0,0,0,0,0,11,15,9,0,0,2
7.1,0.1,0,0,0,0,0,0,11,15,9.2,0,0,2
7.2,0.1,0,0,0,0,0,0,11,15,9.4,0,0,2
7.3,0.1,0,0,0,0,0,0,11,15,9.6,0,0,2
7.4,0.1,0,0,0,0,0,0,11,15,9.8,0,0,2
7.5,0.1,0,0,0,0,0,0,11,15,10,0,0,2
7.6,0.1,0,0,0,0,0,0,11,15,10.2,0,0,2
7.7,0.1,0,0,0,0,0,0,11,15,10.4,0,0,2
7.8,0.1,0,0,0,0,0,0,11,15,10.6,0,0,2
7.9,0.1,0,0,0,0,0,0,11,15,10.8,0,0,2
8,0.1,0,0,0,0,0,0,11,15,11,-2,0,0
8.1,0.1,0,0,0,0,0,0,10.8,15,11,-2,0,0
8.2,0.1,0,0,0,0,0,0,10.6,15,11,-2,0,0
8.3,0.1,0,0,0,0,0,0,10.4,15,11,-2,0,0
8.4,0.1,0,0,0,0,0,0,10.2,15,11,-2,0,0
8.5,0.1,0,0,0,0,0,0,10,15,11,-2,0,0
8.6,0.1,0,0,0,0,0,0,9.8,15,11,-2,0,0
8.7,0.1,0,0,0,0,0,0,9.6,15,11,-2,0,0
8.8,0.1,0,0,0,0,0,0,9.4,15,11,-2,0,0
8.9,0.1,0,0,0,0,0,0,9.2,15,11,-2,0,0
9,0.1,0,0,0,0,0,0,9,15,11,-2,0,0
9.1,0.1,0,0,0,0,0,0,8.8,15,11,-2,0,0
9.2,0.1,0,0,0,0,0,0,8.6,15,11,-2,0,0
9.3,0.1,0,0,0,0,0,0,8.4,15,11,-2,0,0
9.4,0.1,0,0,0,0,0,0,8.2,15,11,-2,0,0
9.5,0.1,0,0,0,0,0,0,8,15,11,-2,0,0
9.6,0.1,0,0,0,0,0,0,7.8,15,11,-2,0,0
9.7,0.1,0,0,0,0,0,0,7.6,15,11,-2,0,0
9.8,0.1,0,0,0,0,0,0,7.4,15,11,-2,0,0
9.9,0.1,0,0,0,0,0,0,7.2,15,11,-2,0,0
10,0.1,0,0,0,0,0,0,7,15,11,-2,0,0
10.1,0.1,0,0,0,0,0,0,6.8,15.2,10.8,-2,2,-2
10.2,0.1,0,0,0,0,0,0,6.6,15.4,10.6,-2,2,-2
10.3,0.1,0,0,0,0,0,0,6.4,15.6,10.4,-2,2,-2
10.4,0.1,0,0,0,0,0,0,6.2,15.8,10.2,-2,2,-2
10.5,0.1,0,0,0,0,0,0,6,16,10,-2,2,-2
10.6,0.1,0,0,0,0,0,0,5.8,16.2,9.8,-2,2,-2
10.7,0.1,0,0,0,0,0,0,5.6,16.4,9.6,-2,2,-2
10.8,0.1,0,0,0,0,0,0,5.4,16.6,9.4,-2,2,-2
10.9,0.1,0,0,0,0,0,0,5.2,16.8,9.2,-2,2,-2
11,0.1,0,0,0,0,0,0,5,17,9,-2,2,-2
11.1,0.1,0,0,0,0,0,0,4.8,17.2,8.8,-2,2,-2
11.2,0.1,0,0,0,0,0,0,4.6,17.4,8.6,-2,2,-2
11.3,0.1,0,0,0,0,0,0,4.4,17.6,8.4,-2,2,-2
11.4,0.1,0,0,0,0,0,0,4.2,17.8,8.2,-2,2,-2
11.5,0.1,0,0,0,0,0,0,4,18,8,-2,2,-2
11.6,0.1,0,0,0,0,0,0,3.8,18.2,7.8,-2,2,-2
11.7,0.1,0,0,0,0,0,0,3.6,18.4,7.6,-2,2,-2
11.8,0.1,0,0,0,0,0,0,3.4,18.6,7.4,-2,2,-2
11.9,0.1,0,0,0,0,0,0,3.2,18.8,7.2,-2,2,-2
12,0.1,0,0,0,0,0,0,3,19,7,-2,2,-2
12.1,0.1,0,0,0,0,0,0,2.8,19.2,6.8,-2,2,-2
12.2,0.1,0,0,0,0,0,0,2.6,19.4,6.6,-2,2,-2
12.3,0.1,0,0,0,0,0,0,2.4,19.6,6.4,-2,2,-2
12.4,0.1,0,0,0,0,0,0,2.2,19.8,6.2,-2,2,-2
12.5,0.1,0,0,0,0,0,0,2,20,6,-2,2,-2
12.6,0.1,0,0,0,0,0,0,1.8,19.8,5.8,-2,2,-2
12.7,0.1,0,0,0,0,0,0,1.6,19.6,5.6,-2,2,-2
12.8,0.1,0,0,0,0,0,0,1.4,19.4,5.4,-2,2,-2
12.9,0.1,0,0,0,0,0,0,1.2,19.2,5.2,-2,2,-2
13,0.1,0,0,0,0,0,0,1,19,5,-2,2,-2
13.1,0.1,0,0,0,0,0,0,0.8,18.8,4.8,-2,2,-2
13.2,0.1,0,0,0,0,0,0,0.6,18.6,4.6,-2,2,-2
13.3,0.1,0,0,0,0,0,0,0.4,18.4,4.4,-2,2,-2
13.4,0.1,0,0,0,0,0,0,0.2,18.2,4.2,-2,2,-2
13.5,0.1,0,0,0,0,0,0,0,18,4,-2,2,-2
13.6,0.1,0,0,0,0,0,0,-0.2,17.8,3.8,-2,2,-2
13.7,0.1,0,0,0,0,0,0,-0.4,17.6,3.6,-2,2,-2
13.8,0.1,0,0,0,0,0,0,-0.6,17.4,3.4,-2,2,-2
13.9,0.1,0,0,0,0,0,0,-0.8,17.2,3.2,-2,2,-2
14,0.1,0,0,0,0,0,0,-1,17,3,-2,2,-2
14.1,0.1,0,0,0,0,0,0,-1.2,16.8,2.8,-2,2,-2
14.2,0.1,0,0,0,0,0,0,-1.4,16.6,2.6,-2,2,-2
14.3,0.1,0,0,0,0,0,0,-1.6,16.4,2.4,-2,2,-2
14.4,0.1,0,0,0,0,0,0,-1.8,16.2,2.2,-2,2,-2
14.5,0.1,0,0,0,0,0,0,-2,16,2,-2,2,-2
14.6,0.1,0,0,0,0,0,0,-2.2,15.8,1.8,-2,2,-2
14.7,0.1,0,0,0,0,0,0,-2.4,15.6,1.6,-2,2,-2
14.8,0.1,0,0,0,0,0,0,-2.6,15.4,1.4,-2,2,-2
14.9,0.1,0,0,0,0,0,0,-2.8,15.2,1.2,-2,2,-2
15,0.1,0,0,0,0,0,0,-3,15,1,-2,2,-2
